UNIVERSIDADE DO VALE DO PARAÍBA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE DO VALE DO PARAÍBA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE DO VALE DO PARAÍBA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE DO VALE DO PARAÍBA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;9,8;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;23,2;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;1,2;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;3,7;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;6,1;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;19,5;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;3,7;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;4,9;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;1,2;;;
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;CIÊNCIA DA COMPUTAÇÃO;1,2;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;5,3;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;12,4;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;13,3;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;11,5;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;2,7;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;5,3;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;2,7;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;1,8;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;0,9;;;
UNIVERSIDADE DE SANTA CRUZ DO SUL;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;73,3;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;13,3;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;23,9;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;15,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;23,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;4,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;2,7;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;3,8;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,4;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;26,1;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;13,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;18,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;6,8;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;2,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;4,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,6;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;1,4;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;20,7;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;12,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;25,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;10,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;3,1;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;2,3;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,3;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,3;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;20,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;10,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;19,4;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;7,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;4,1;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;7,2;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;1,0;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;1,5;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,3;;;
UNIVERSIDADE NOVE DE JULHO;CIÊNCIA DA COMPUTAÇÃO;0,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;35,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;16,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;13,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;36,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;18,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;9,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;10,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;38,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;20,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;9,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;30,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;6,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;14,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;31,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;14,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;7,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;18,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;37,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;36,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;19,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;6,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;12,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;25,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;19,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;7,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;3,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;17,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;30,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;10,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;3,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;16,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;31,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;18,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;7,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;16,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;34,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;19,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;10,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;27,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;22,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;3,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;51,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;22,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;5,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;5,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;91,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;90,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;5,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;25,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;33,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;20,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;18,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;14,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;8,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;28,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;25,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;5,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;15,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;85,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;33,3;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;16,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;8,6;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;16,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;28,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;20,5;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;4,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;13,9;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;1,2;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,0;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;24,8;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;22,1;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;12,4;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;2,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;17,7;;;
UNIVERSIDADE PAULISTA;CIÊNCIA DA COMPUTAÇÃO;0,9;;;
