UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;18,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;9,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;6,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;9,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;2,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;4,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;6,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA METALÚRGICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;1,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;4,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;14,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;4,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA NAVAL E OCEÂNICA;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA MECÂNICA;11,2
